Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
060077;;Metoprolol Sandoz;Sandoz AS;Metoprololsuksinat;Depottablett;50 mg;Blisterpakning, endose;;50;1;stk; 52.47 ; 103.10 ; 67.30 ; 67.30 ;C;Rom (15-25 grader);001323;Nei;06-4179;C07AB02;Ja;01.08.2018;Markedsført;Markedsført
060086;;Metoprolol Sandoz;Sandoz AS;Metoprololsuksinat;Depottablett;100 mg;Blisterpakning, endose;;50;1;stk; 81.12 ; 139.70 ; 72.50 ; 72.50 ;C;Rom (15-25 grader);000172;Nei;06-4180;C07AB02;Ja;01.08.2018;Markedsført;Markedsført
060096;;Metoprolol Sandoz;Sandoz AS;Metoprololsuksinat;Depottablett;200 mg;Boks av plast;;;100;stk; 247.70 ; 352.10 ; 147.50 ; 147.50 ;C;Rom (15-25 grader);000173;Nei;06-4182;C07AB02;Ja;01.08.2018;Markedsført;Markedsført
060114;;Fentanyl ratiopharm;ratiopharm GmbH;Fentanyl;Depotplaster;25 mikrog/time;Dosepose;;;5;stk; 110.29 ; 195.60 ; 161.10 ; 161.10 ;A;Rom (15-25 grader);000925;Nei;06-3939;N02AB03;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
060123;;Fentanyl ratiopharm;ratiopharm GmbH;Fentanyl;Depotplaster;50 mikrog/time;Dosepose;;;5;stk; 176.42 ; 279.90 ; 250.20 ; 250.20 ;A;Rom (15-25 grader);000926;Nei;06-3940;N02AB03;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
060132;;Fentanyl ratiopharm;ratiopharm GmbH;Fentanyl;Depotplaster;75 mikrog/time;Dosepose;;;5;stk; 247.10 ; 370.10 ; 326.20 ; 326.20 ;A;Rom (15-25 grader);000927;Nei;06-3941;N02AB03;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
060141;;Fentanyl ratiopharm;ratiopharm GmbH;Fentanyl;Depotplaster;100 mikrog/time;Dosepose;;;5;stk; 308.28 ; 448.10 ; 394.90 ; 394.90 ;A;Rom (15-25 grader);000928;Nei;06-3942;N02AB03;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
060206;;Urizia;Astellas Pharma - Kastrup;Solifenacinsuksinat, Tamsulosinhydroklorid;Tablett med modifisert frisetting;6 mg/0,4 mg;Blisterpakning;;;90;stk; 894.02 ; 1,176.10 ; -   ; 1,176.10 ;C;Rom (15-25 grader);002263;Nei;13-9641;G04CA53;Ja;26.02.2014;Markedsført;Markedsført
060293;;Glucophage;Merck Santé s.a.s.;Metformin;Tablett, filmdrasjert;850 mg;Blisterpakning;;;100;stk; 36.58 ; 82.90 ; -   ; 82.90 ;C;Rom (15-25 grader);000086;Nei;1997-00375;A10BA02;Ja;01.03.2019;Markedsført;Markedsført
060387;;Nobligan;Grünenthal GmbH;Tramadolhydroklorid;Kapsel, hard;50 mg;Blisterpakning;;;100;stk; 61.85 ; 133.90 ; -   ; 133.90 ;B;Rom (15-25 grader);000520;Nei;0000-08268;N02AX02;Ja;01.01.2019;Markedsført;Markedsført
060396;;Nobligan;Grünenthal GmbH;Tramadolhydroklorid;Kapsel, hard;50 mg;Blisterpakning;;;20;stk; 17.64 ; 77.50 ; -   ; 77.50 ;B;Rom (15-25 grader);000520;Nei;0000-08268;N02AX02;Ja;01.01.2019;Markedsført;Markedsført
060418;;Ringer-Acetat Braun;B. Braun Melsungen AG;Magnesiumklorid, Kalsiumklorid, Kaliumklorid, Natriumacetat, Natriumklorid;Infusjonsvæske, oppløsning;(ikke angitt);Beholder av plast (Ecoflac plus);;10;1000;ml; 163.00 ; 244.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-07662;B05BB01;Nei;01.08.2011;Markedsført;Markedsført
060523;;Ondansetron Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Ondansetronhydrokloriddihydrat;Injeksjonsvæske, oppløsning;2 mg/ml;Ampulle;;5;2;ml; 256.94 ; 363.80 ; 219.30 ; 219.30 ;C;Rom (15-25 grader);000998;Nei;06-3900;A04AA01;Ja;01.04.2018;Markedsført;Markedsført
060532;;Ondansetron Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Ondansetronhydrokloriddihydrat;Injeksjonsvæske, oppløsning;2 mg/ml;Ampulle;;5;4;ml; 462.72 ; 626.20 ; 318.40 ; 318.40 ;C;Rom (15-25 grader);000999;Nei;06-3900;A04AA01;Ja;01.04.2018;Markedsført;Markedsført
060560;;Exjade;Novartis Europharm Limited (1);Deferasiroks;Dispergerbar tablett;500 mg;Blisterpakning;;;84;stk; 18,185.41 ; 23,222.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/06/356/006;V03AC03;Nei;01.08.2016;Midlertidig utgått;Midlertidig utgått
060569;;Exjade;Novartis Europharm Limited (1);Deferasiroks;Dispergerbar tablett;250 mg;Blisterpakning;;;84;stk; 9,381.27 ; 11,997.40 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/06/356/004;V03AC03;Nei;01.08.2016;Midlertidig utgått;Midlertidig utgått
060578;;Exjade;Novartis Europharm Limited (1);Deferasiroks;Dispergerbar tablett;125 mg;Blisterpakning;;;84;stk; 4,550.56 ; 5,838.20 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/06/356/002;V03AC03;Nei;01.08.2016;Midlertidig utgått;Midlertidig utgått
060581;;Synjardy;Boehringer Ingelheim International GmbH;Empagliflozin, Metforminhydroklorid;Tablett, filmdrasjert;12,5 mg/1 000 mg;Blisterpakning, endose;2;90;1;stk; 1,176.10 ; 1,535.80 ; -   ; 1,535.80 ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1003/035;A10BD20;Ja;15.11.2015;Markedsført;Markedsført
060597;;Cimzia;UCB Pharma S.A. (2);Certolizumab pegol;Injeksjonsvæske, oppløsning i ferdigfylt sprøyte;200 mg;Ferdigfylt sprøyte;;2;1;ml, stk; 7,655.38 ; 9,844.70 ; -   ; -   ;C;Kaldt (2-8 grader);001815;Nei;EU/1/09/544/001;L04AB05;Ja;15.01.2018;Markedsført;Markedsført
060677;;Victoza;Novo Nordisk A/S;Liraglutid;Injeksjonsvæske, oppløsning i ferdigfylt penn;6 mg/ml;Ferdigfylt penn;;3;3;ml; 1,249.16 ; 1,636.70 ; -   ; 1,636.70 ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/09/529/003;A10BJ02;Ja;01.03.2019;Markedsført;Markedsført
060727;;Digoxin DAK;2care4;Digoksin;Tablett;62,5 mikrog;Flaske;;;100;stk; 105.00 ; 170.10 ; -   ; 170.10 ;C;Rom (15-25 grader);;<ikke angitt>;15-10953;C01AA05;Ja;15.04.2016;Markedsført;Markedsført
060737;;Flutiform;Farmagon;Flutikasonpropionat, Formoterolfumaratdihydrat;Inhalasjonsaerosol, suspensjon;250 mikrog/10 mikrog;Inhalator;;;120;doser; 457.94 ; 620.10 ; -   ; 620.10 ;C;Rom (15-25 grader);002175;Nei;16-11491;R03AK11;Ja;28.06.2017;Midlertidig utgått;Midlertidig utgått
060921;;Octagam;Octapharma (2);Immunglobulin, normalt (humant);Infusjonsvæske, oppløsning;50 mg/ml;Infusjonsflaske av glass;;;200;ml; 3,982.36 ; 5,113.80 ; -   ; 5,113.80 ;C;Rom (15-25 grader);;<ikke angitt>;0000-08241;J06BA02;Ja;01.05.2018;Markedsført;Markedsført
060992;;Olmesartan medoxomil Krka;KRKA, d.d. Novo mesto;Olmesartanmedoksomil;Tablett, filmdrasjert;40 mg;Blisterpakning;;;98;stk; 528.95 ; 710.70 ; -   ; 710.70 ;C;Rom (15-25 grader);000880;Nei;15-10730;C09CA08;Ja;17.03.2017;Markedsført;Markedsført
061012;;Sinemet;Orifarm AS;Karbidopa, Levodopa;Tablett;25 mg/100 mg;Blisterpakning;;;100;stk; 118.64 ; 187.50 ; -   ; 187.50 ;C;Rom (15-25 grader);000574;Nei;09-6907;N04BA02;Ja;01.02.2019;Har MT;Kan prisbehandles
061043;;Metadon Martindale Pharma;Martindale Pharmaceuticals Ltd;Metadonhydroklorid;Mikstur, oppløsning;2 mg/ml;Flaske av glass;;7;35;ml; 239.39 ; 360.20 ; -   ; -   ;A;Rom (15-25 grader);;<ikke angitt>;05-3241;N07BC02;Nei;11.12.2012;Markedsført;Markedsført
061054;;Cipralex;Farmagon;Escitalopramoksalat;Tablett, filmdrasjert;10 mg;Blisterpakning;;;56;stk; 117.04 ; 185.50 ; 79.70 ; 79.70 ;C;Rom (15-25 grader);000671;Nei;05-3735;N06AB10;Ja;01.02.2019;Markedsført;Markedsført
061072;;Atosiban SUN;Sun Pharmaceutical - Nederland;Atosiban;Injeksjonsvæske, oppløsning;6,75 mg/0,9 ml;Hetteglass;;;0.9;ml; 228.67 ; 329.20 ; -   ; -   ;C;Kaldt (2-8 grader);001960;Nei;EU/1/13/852/001;G02CX01;Nei;15.08.2016;Markedsført;Markedsført
061092;;Celsentri;ViiV Healthcare BV;Maraviroc;Tablett, filmdrasjert;300 mg;Blisterpakning;;;60;stk; 6,231.86 ; 7,981.90 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/07/418/008;J05AX09;Ja;01.05.2017;Markedsført;Markedsført
061112;;Aubagio;Sanofi-aventis groupe;Teriflunomid;Tablett, filmdrasjert;14 mg;Blisterpakning;;;28;stk; 6,892.07 ; 8,823.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/838/002;L04AA31;Ja;01.12.2017;Markedsført;Markedsført
061184;;Glucos B. Braun;B. Braun Melsungen  AG;Glukosemonohydrat;Infusjonsvæske, oppløsning;50 mg/ml;Beholder av plast (Ecoflac plus);;10;500;ml; 95.00 ; 157.40 ; -   ; 157.40 ;C;Rom (15-25 grader);;<ikke angitt>;0000-07663;B05BA03;Ja;01.08.2008;Markedsført;Markedsført
061234;;Glucos B. Braun;B. Braun Melsungen  AG;Glukosemonohydrat;Infusjonsvæske, oppløsning;50 mg/ml;Beholder av plast (Ecoflac plus);;10;1000;ml; 113.00 ; 180.30 ; -   ; 180.30 ;C;Rom (15-25 grader);;<ikke angitt>;0000-07663;B05BA03;Ja;01.08.2008;Markedsført;Markedsført
061320;;Temozolomide SUN;Sun Pharmaceutical - Nederland;Temozolomid;Kapsel, hard;100 mg;Blisterpakning, endose;;20;1;stk; 5,679.72 ; 7,277.90 ; -   ; -   ;C;Rom (15-25 grader);001661;Nei;EU/1/11/697/018;L01AX03;Ja;05.02.2018;Markedsført;Markedsført
061332;;Crinone;Orifarm AS;Progesteron;Vaginalgel;8 %;Fylt engangsapplikator;;6;1.125;g; 153.52 ; 232.00 ; -   ; -   ;C;Rom (15-25 grader);001279;Nei;06-4031, 06-4034, 06-4033;G03DA04;Nei;01.09.2009;Markedsført;Kan prisbehandles
061342;;Crinone;Orifarm AS;Progesteron;Vaginalgel;8 %;Fylt engangsapplikator;;15;1.125;g; 383.92 ; 525.70 ; -   ; -   ;C;Rom (15-25 grader);001279;Nei;06-4033, 06-4031, 06-4034, 12-8862;G03DA04;Nei;01.09.2009;Har MT, Markedsført;Markedsført
061422;;Atacand;Orifarm AS;Kandesartancileksetil;Tablett;8 mg;Kalenderpakning;;;28;stk; 94.65 ; 156.90 ; 54.00 ; 54.00 ;C;Rom (15-25 grader);001219;Nei;11-8222, 11-8220;C09CA06;Ja;01.08.2018;Har MT, Markedsført;Kan prisbehandles
061481;;Livial;Merck Sharp & Dohme B.V.;Tibolon;Tablett;2,5 mg;Kalenderpakning;;3;28;stk; 303.81 ; 423.60 ; -   ; -   ;C;Rom (15-25 grader);001418;Nei;1995-03901;G03CX01;Nei;01.10.2010;Markedsført;Markedsført
061489;;Azilect;Orifarm AS;Rasagilin;Tablett;1 mg;Blisterpakning;;;28;stk; 711.96 ; 944.00 ; 408.40 ; 408.40 ;C;Rom (15-25 grader);002104;Nei;17-11568;N04BD02;Ja;22.08.2017;Markedsført;Kan prisbehandles
061527;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;10 mg;Blisterpakning;;;30;stk; 41.75 ; 89.50 ; 50.20 ; 50.20 ;C;Rom (15-25 grader);000268;Nei;1996-03032;C10AA05;Ja;01.08.2018;Markedsført;Midlertidig utgått
061538;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;20 mg;Blisterpakning;;;30;stk; 60.90 ; 113.90 ; 57.30 ; 57.30 ;C;Rom (15-25 grader);001358;Nei;1996-03033;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
061550;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;40 mg;Blisterpakning;;;30;stk; 85.16 ; 144.80 ; 60.20 ; 60.20 ;C;Rom (15-25 grader);000269;Nei;1996-03034;C10AA05;Ja;01.08.2018;Markedsført;Midlertidig utgått
061558;;Estalis;2care4;Østradiolhemihydrat, Noretisteronacetat;Depotplaster;50 mikrog/250 mikrog/24 timer;Foliepose;;;24;stk; 313.20 ; 437.50 ; -   ; -   ;C;Kaldt (2-8 grader);000858;Nei;14-10322;G03FA01;Nei;01.10.2018;Markedsført;Markedsført
061561;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;80 mg;Blisterpakning;;;100;stk; 529.47 ; 711.30 ; 169.70 ; 169.70 ;C;Rom (15-25 grader);001621;Nei;2000-07221;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
061584;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;10 mg;Blisterpakning, endose;;;100;stk; 139.16 ; 213.70 ; 82.20 ; 82.20 ;C;Rom (15-25 grader);000268;Nei;1996-03032;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
061595;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;20 mg;Blisterpakning;;;100;stk; 203.01 ; 295.10 ; 106.60 ; 106.60 ;C;Rom (15-25 grader);001358;Nei;1996-03033;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
061607;;Lipitor;Pfizer AS;Atorvastatinkalsium;Tablett, filmdrasjert;40 mg;Blisterpakning;;;100;stk; 283.87 ; 398.20 ; 116.30 ; 116.30 ;C;Rom (15-25 grader);000269;Nei;1996-03034;C10AA05;Ja;01.08.2018;Markedsført;Markedsført
061631;;Actelsar HCT;Actavis Group PTC ehf;Telmisartan, Hydroklortiazid;Tablett;80 mg/25 mg;Blisterpakning;;;28;stk; 181.50 ; 267.70 ; 131.10 ; 131.10 ;C;Rom (15-25 grader);001971;Nei;EU/1/13/817/029;C09DA07;Ja;10.04.2014;Markedsført;Markedsført
061715;;Torisel;Pfizer Europe MA EEIG (1);Temsirolimus;Konsentrat og væske til infusjonsvæske, oppløsning;30 mg;Hetteglass;;;;; 7,032.99 ; 9,047.30 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/07/424/001;L01XE09;Nei;30.04.2008;Markedsført;Markedsført
061731;;Fluconazol B. Braun;B. Braun Melsungen  AG;Flukonazol;Infusjonsvæske, oppløsning;2 mg/ml;Beholder av plast (Ecoflac plus);;20;50;ml; 2,803.10 ; 3,610.20 ; -   ; -   ;C;Rom (15-25 grader);001617;Nei;07-5146;J02AC01;Nei;20.10.2009;Markedsført;Midlertidig utgått
061743;;Fluconazol B. Braun;B. Braun Melsungen  AG;Flukonazol;Infusjonsvæske, oppløsning;2 mg/ml;Beholder av plast (Ecoflac plus);;20;100;ml; 5,606.20 ; 7,184.20 ; -   ; -   ;C;Rom (15-25 grader);001618;Nei;07-5146;J02AC01;Nei;20.10.2009;Markedsført;Midlertidig utgått
061822;;Sandimmun Neoral;Farmagon;Ciklosporin;Kapsel, myk;25 mg;Blisterpakning;;;50;stk; 286.22 ; 401.20 ; -   ; 401.20 ;C;Rom (15-25 grader);000456;Nei;09-6677;L04AD01;Ja;01.09.2018;Markedsført;Markedsført
061828;;Enalapril/Lercanidipine Krka;KRKA Sverige AB;Enalaprilmaleat, Lerkanidipinhydroklorid;Tablett, filmdrasjert;10 mg/10 mg;Blisterpakning;;;98;stk; 265.61 ; 374.90 ; -   ; 374.90 ;C;Rom (15-25 grader);002155;Nei;16-11296;C09BB02;Ja;17.03.2017;Markedsført;Markedsført
061834;;Sandimmun Neoral;Farmagon;Ciklosporin;Kapsel, myk;50 mg;Blisterpakning;;;50;stk; 558.68 ; 748.60 ; -   ; 748.60 ;C;Rom (15-25 grader);000457;Nei;09-6678;L04AD01;Ja;01.09.2018;Markedsført;Markedsført
061845;;Sandimmun Neoral;Farmagon;Ciklosporin;Kapsel, myk;100 mg;Blisterpakning;;;50;stk; 1,003.39 ; 1,315.60 ; -   ; 1,315.60 ;C;Rom (15-25 grader);000458;Nei;09-6679;L04AD01;Ja;01.09.2018;Markedsført;Markedsført
061913;;Ondansetron Aristo;Aristo Pharma GmbH;Ondansetronhydrokloriddihydrat;Tablett, filmdrasjert;4 mg;Blisterpakning;;;10;stk; 162.36 ; 243.30 ; 229.30 ; 229.30 ;C;Rom (15-25 grader);000041;Nei;07-4980;A04AA01;Ja;01.04.2018;Midlertidig utgått;Midlertidig utgått
061925;;Ondansetron Aristo;Aristo Pharma GmbH;Ondansetronhydrokloriddihydrat;Tablett, filmdrasjert;4 mg;Blisterpakning;;;50;stk; 811.81 ; 1,071.30 ; 996.70 ; 996.70 ;C;Rom (15-25 grader);000041;Nei;07-4980;A04AA01;Ja;01.04.2018;Midlertidig utgått;Midlertidig utgått
061935;;Altermol;Alternova;Paracetamol, Kodeinfosfathemihydrat;Tablett;500 mg/30 mg;Blisterpakning;;;20;stk; 36.47 ; 101.50 ; 83.80 ; 83.80 ;B;Rom (15-25 grader);001737;Nei;14-9952;N02AJ06;Ja;01.01.2018;Markedsført;Markedsført
061936;;Ondansetron Aristo;Aristo Pharma GmbH;Ondansetronhydrokloriddihydrat;Tablett, filmdrasjert;8 mg;Blisterpakning;;;50;stk; 1,103.66 ; 1,443.40 ; 1,443.40 ; 1,443.40 ;C;Rom (15-25 grader);000042;Nei;07-4981;A04AA01;Ja;01.04.2018;Midlertidig utgått;Midlertidig utgått
061937;;Sandimmun;Novartis Norge (2);Ciklosporin;Konsentrat til infusjonsvæske, oppløsning;50 mg/ml;Ampulle;;10;1;ml; 210.38 ; 304.50 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-07073;L04AD01;Nei;01.09.2018;Markedsført;Markedsført
061947;;Ondansetron Aristo;Aristo Pharma GmbH;Ondansetronhydrokloriddihydrat;Tablett, filmdrasjert;8 mg;Blisterpakning;;;10;stk; 220.73 ; 317.70 ; 317.70 ; 317.70 ;C;Rom (15-25 grader);000042;Nei;07-4981;A04AA01;Ja;01.04.2018;Midlertidig utgått;Midlertidig utgått
061951;;Cosopt;Santen Oy;Dorzolamidhydroklorid, Timololmaleat;Øyedråper, oppløsning;20 mg/ml/5 mg/ml;Endosebeholder;;60;0.2;ml; 141.61 ; 216.80 ; -   ; 216.80 ;C;Rom (15-25 grader);;<ikke angitt>;07-5545;S01ED51;Ja;01.11.2018;Markedsført;Markedsført
061958;;Quetiapin Actavis;Actavis Group PTC ehf;Kvetiapinfumarat;Tablett, filmdrasjert;300 mg;Blisterpakning;;;100;stk; 902.97 ; 1,187.50 ; 840.20 ; 840.20 ;C;Rom (15-25 grader);000936;Nei;07-5339;N05AH04;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
061970;;Cubicin;Merck Sharp & Dohme B.V. (1);Daptomycin;Pulver til injeksjons-/infusjonsvæske, oppløsning;500 mg;Hetteglass;;;1;stk; 1,076.08 ; 1,415.00 ; -   ; 1,415.00 ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/05/328/002;J01XX09;Ja;30.08.2006;Markedsført;Markedsført
062002;;Stemflova;Alliance Pharmaceuticals Limited;Terlipressinacetat;Pulver og væske til injeksjonsvæske, oppløsning;1 mg;sett;;;;; 1,465.80 ; 1,905.10 ; -   ; -   ;C;Rom (15-25 grader);001676;Nei;08-6232;H01BA04;Nei;15.03.2010;Midlertidig utgått;Midlertidig utgått
062157;;Rosuvastatin Sandoz;Sandoz - København;Rosuvastatinkalsium;Tablett, filmdrasjert;40 mg;Boks av plast med tørremiddel;;;100;stk; 769.49 ; 1,017.30 ; 553.20 ; 553.20 ;C;Rom (15-25 grader);001811;Nei;14-10080;C10AA07;Ja;01.08.2018;Markedsført;Markedsført
062170;;Nexium;Farmagon;Esomeprazol;Enterotablett;40 mg;Blisterpakning;;;30;stk; 106.45 ; 172.00 ; 71.10 ; 71.10 ;C;Rom (15-25 grader);000032;Nei;06-4192;A02BC05;Ja;01.04.2018;Markedsført;Markedsført
062179;;Nexium;Farmagon;Esomeprazol;Enterotablett;40 mg;Blisterpakning;;;60;stk; 212.90 ; 307.70 ; 105.90 ; 105.90 ;C;Rom (15-25 grader);000032;Nei;06-4192;A02BC05;Ja;01.04.2018;Markedsført;Markedsført
062188;;Nexium;Farmagon;Esomeprazol;Enterotablett;40 mg;Blisterpakning;;;105;stk; 372.57 ; 511.30 ; 158.20 ; 158.20 ;C;Rom (15-25 grader);000032;Nei;06-4192;A02BC05;Ja;01.04.2018;Markedsført;Markedsført
062209;;Zalna;Meda - Asker;Klindamycinfosfat, Tretinoin;Gel;10 mg/g/0,25 mg/g;Tube;;;30;g; 144.62 ; 220.60 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;11-8356;D10AD51;Nei;23.01.2014;Markedsført;Markedsført
062265;;Voltaren;Novartis Norge (2);Diklofenaknatrium;Stikkpille;50 mg;Eske;;;10;stk; 15.03 ; 55.40 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;0000-07783;M01AB05;Nei;01.12.2014;Markedsført;Markedsført
062273;;Voltaren;Novartis Norge (2);Diklofenaknatrium;Stikkpille;50 mg;Eske;;;50;stk; 71.77 ; 127.80 ; -   ; 127.80 ;C;Rom (15-25 grader);;<ikke angitt>;0000-07783;M01AB05;Ja;01.12.2014;Markedsført;Markedsført
062387;;Sifrol;Boehringer Ingelheim International GmbH;Pramipeksol;Depottablett;0,26 mg;Blisterpakning;;;10;stk; 38.32 ; 85.10 ; 51.90 ; 51.90 ;C;Rom (15-25 grader);001977;Nei;EU/1/97/050/013;N04BC05;Ja;01.06.2014;Midlertidig utgått;Midlertidig utgått
062399;;Sifrol;Boehringer Ingelheim International GmbH;Pramipeksol;Depottablett;1,05 mg;Blisterpakning;;;10;stk; 171.42 ; 254.80 ; -   ; 254.80 ;C;Rom (15-25 grader);001979;Nei;EU/1/97/050/019;N04BC05;Ja;01.06.2014;Midlertidig utgått;Midlertidig utgått
062410;;Sifrol;Boehringer Ingelheim International GmbH;Pramipeksol;Depottablett;3,15 mg;Blisterpakning;;;100;stk; 2,867.65 ; 3,692.50 ; 1,201.10 ; 1,201.10 ;C;Rom (15-25 grader);002061;Nei;EU/1/97/050/027;N04BC05;Ja;01.06.2014;Markedsført;Markedsført
062422;;Dotarem;Guerbet;Gadotersyre;Injeksjonsvæske, oppløsning;279,3 mg/ml;Ferdigfylt sprøyte;;1;15;ml; 503.44 ; 678.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;1995-02155;V08CA02;Nei;01.12.2018;Markedsført;Markedsført
062440;;ViATIM;Sanofi Pasteur Europe;Salmonella Typhi Vi polysakkarid, Hepatitt A-virus (inaktivert);Injeksjonsvæske, suspensjon;25 mikrog/dose/160 E/dose;Tokammersprøyte;;;1;dose, stk; 382.28 ; 526.00 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;02-1106;J07CA10;Nei;19.06.2018;Markedsført;Markedsført
062482;;Methofill;Accord Healthcare B.V.;Metotreksat;Injeksjonsvæske, oppløsning i ferdigfylt sprøyte;50 mg/ml;Ferdigfylt sprøyte;;6;0.5;ml; 823.13 ; 1,085.70 ; -   ; 1,085.70 ;C;Rom (15-25 grader);;<ikke angitt>;14-10190;L04AX03;Ja;01.09.2018;Markedsført;Markedsført
062506;;Pregabalin Accord;Accord Healthcare  Ltd.;Pregabalin;Kapsel, hard;300 mg;Blisterpakning;;;56;stk; 278.07 ; 409.50 ; -   ; 409.50 ;B;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1027/080;N03AX16;Ja;01.02.2019;Midlertidig utgått;Midlertidig utgått
062513;;Dotarem;Guerbet;Gadotersyre;Injeksjonsvæske, oppløsning;279,3 mg/ml;Ferdigfylt sprøyte;;1;20;ml; 671.25 ; 892.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;1995-02155;V08CA02;Nei;01.12.2018;Markedsført;Markedsført
062575;;Sovaldi;Gilead Sciences Ireland UC;Sofosbuvir;Tablett, filmdrasjert;400 mg;Flaske;;;28;stk; 121,573.19 ; 155,042.10 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/894/001;J05AP08;Ja;01.03.2017;Markedsført;Markedsført
062849;;bicaVera 1,5% glukose 1,75 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Natriumklorid, Natriumhydrogenkarbonat, Kalsiumkloriddihydrat, Magnesiumkloridheksahydrat, Glukosemonohydrat;Peritonealdialysevæske i tokammerpose;(ikke angitt);Tokammerpose stay safe;;4;2000;ml; 518.40 ; 697.20 ; -   ; -   ;C;Rom (15-25 grader);;<ikke angitt>;2001-08305;B05DB;Nei;01.06.2017;Markedsført;Markedsført
062987;;Cervarix;GlaxoSmithKline Biologicals Services S.A;Humant papillomavirus, type 16 L1 protein (rekombinant), Humant papillomavirus, type 18 L1 protein (rekombinant);Injeksjonsvæske, suspensjon i ferdigfylt sprøyte;20 mikrog/dose/20 mikrog/dose;Ferdigfylt sprøyte;;;0.5;ml, stk; 694.37 ; 925.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/07/419/004;J07BM02;Nei;01.05.2018;Markedsført;Markedsført
062996;;Cervarix;GlaxoSmithKline Biologicals Services S.A;Humant papillomavirus, type 16 L1 protein (rekombinant), Humant papillomavirus, type 18 L1 protein (rekombinant);Injeksjonsvæske, suspensjon i ferdigfylt sprøyte;20 mikrog/dose/20 mikrog/dose;Ferdigfylt sprøyte;;10;0.5;ml, stk; 6,943.69 ; 8,932.90 ; -   ; -   ;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/07/419/006;J07BM02;Nei;01.05.2018;Markedsført;Markedsført
063138;;Venorion;Orion Corporation - Espoo;Venlafaksin;Depotkapsel, hard;150 mg;Blisterpakning;;;28;stk; 116.75 ; 185.10 ; 93.70 ; 93.70 ;C;Rom (15-25 grader);000898;Nei;15-10704;N06AX16;Ja;01.02.2019;Markedsført;Markedsført
063180;;Clozapine Actavis;Actavis Group PTC ehf;Klozapin;Tablett;25 mg;Blisterpakning;;;100;stk; 116.40 ; 184.70 ; 111.60 ; 111.60 ;C;Rom (15-25 grader);000595;Nei;1997-05155;N05AH02;Ja;01.03.2010;Markedsført;Markedsført
063187;;Remicade;Janssen Biologics  B.V;Infliksimab;Pulver til konsentrat til infusjonsvæske, oppløsning;100 mg;Hetteglass;;3;100;mg; 12,561.46 ; 16,130.60 ; -   ; -   ;C;Kaldt (2-8 grader);001871;Nei;EU/1/99/116/003;L04AB02;Nei;15.01.2018;Markedsført;Markedsført
