Article number;Old article number ;Product name;MA-holder;Active substance;Pharmaceutical form;Strength;Package type;Multiple;Packages ;Packsize;Unit; PPP ; PRP ; Stepped price ; Reimbursed price ;Prescription group;Storage;Substitution group;Limited substitution;MA-number;ATC-code;Reimbursed;Date PPP;Marketing status package;MA-status
073879;019777;Apidra;Sanofi-Aventis Deutschland GmbH;Insulinglulisin;Injeksjonsvæske, oppløsning;100 E/ml;Hetteglass;;1;10;ml;160.4;241.8;0;241.8;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/04/285/001;A10AB06;Ja;01.08.2016;Markedsført;Markedsført
073918;;Combivir;Abacus Medicine A/S;Lamivudin, Zidovudin;Tablett, filmdrasjert;150 mg/300 mg;Blisterpakning;;;60;stk;2739.44;3529;0;0;C;Rom (15-25 grader);000908;Nei;18-12306;J05AR01;Ja;27.07.2018;Markedsført;Markedsført
073920;;Epirubicin Actavis;Actavis Group PTC ehf;Epirubicinhydroklorid;Injeksjonsvæske, oppløsning;2 mg/ml;Hetteglass;;;50;ml;1267.37;1660.1;0;0;C;Kaldt (2-8 grader);001714;Nei;06-4620;L01DB03;Nei;15.01.2018;Midlertidig utgått;Midlertidig utgått
073947;;Imurel;Aspen Pharma Trading Limited;Azatioprin;Tablett, filmdrasjert;25 mg;Blisterpakning;;;50;stk;39.06;86.1;0;86.1;C;Rom (15-25 grader);;<ikke angitt>;0000-07259;L04AX01;Ja;01.01.2016;Markedsført;Markedsført
074042;;Exforge;Novartis Europharm Limited (1);Amlodipinbesilat, Valsartan;Tablett, filmdrasjert;5 mg/80 mg;Blisterpakning;;;28;stk;101.8;166;0;166;C;Rom (15-25 grader);002178;Nei;EU/1/06/370/003;C09DB01;Ja;01.08.2018;Markedsført;Markedsført
074051;;Exforge;Novartis Europharm Limited (1);Amlodipinbesilat, Valsartan;Tablett, filmdrasjert;5 mg/80 mg;Blisterpakning;;;98;stk;336.07;464.7;0;464.7;C;Rom (15-25 grader);002178;Nei;EU/1/06/370/007;C09DB01;Ja;01.08.2018;Markedsført;Markedsført
074055;;Estradurin;Pharmanovia A/S;Polyøstradiolfosfat;Pulver og væske til injeksjonsvæske, suspensjon;80 mg;sett;;;;;179.12;264.6;0;264.6;C;Rom (15-25 grader);;<ikke angitt>;0000-04095;L02AA02;Ja;15.05.2014;Midlertidig utgått;Midlertidig utgått
074060;;Exforge;Novartis Europharm Limited (1);Amlodipinbesilat, Valsartan;Tablett, filmdrasjert;5 mg/160 mg;Blisterpakning;;;28;stk;111.75;178.7;0;178.7;C;Rom (15-25 grader);002177;Nei;EU/1/06/370/011;C09DB01;Ja;01.08.2018;Markedsført;Markedsført
074069;;Exforge;Novartis Europharm Limited (1);Amlodipinbesilat, Valsartan;Tablett, filmdrasjert;5 mg/160 mg;Blisterpakning;;;98;stk;419.48;571.1;0;571.1;C;Rom (15-25 grader);002177;Nei;EU/1/06/370/015;C09DB01;Ja;01.08.2018;Markedsført;Markedsført
074078;;Exforge;Novartis Europharm Limited (1);Amlodipinbesilat, Valsartan;Tablett, filmdrasjert;10 mg/160 mg;Blisterpakning;;;28;stk;122.37;192.3;0;192.3;C;Rom (15-25 grader);001851;Nei;EU/1/06/370/019;C09DB01;Ja;01.08.2018;Markedsført;Markedsført
074087;;Exforge;Novartis Europharm Limited (1);Amlodipinbesilat, Valsartan;Tablett, filmdrasjert;10 mg/160 mg;Blisterpakning;;;98;stk;461.9;625.2;0;625.2;C;Rom (15-25 grader);001851;Nei;EU/1/06/370/023;C09DB01;Ja;01.08.2018;Markedsført;Markedsført
074191;;Gemkabi;FRESENIUS KABI NORGE AS;Gemcitabinhydroklorid;Konsentrat til infusjonsvæske, oppløsning;38 mg/ml;Hetteglass;;1;52.6;ml;2740.95;3531;0;0;C;Rom (15-25 grader);001766;Nei;13-9656;L01BC05;Nei;05.12.2017;Markedsført;Markedsført
074286;;Loperamid Mylan;Mylan AB;Loperamidhydroklorid;Kapsel, hard;2 mg;Blisterpakning, endose;;40;1;stk;21.14;63.2;0;63.2;C;Rom (15-25 grader);000051;Nei;1996-02654;A07DA03;Ja;01.07.2009;Markedsført;Markedsført
074298;;Losartan/Hydrochlorothiazide Teva;Teva Sweden AB;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;50 mg/12,5 mg;Blisterpakning;;;30;stk;57.65;109.8;75.3;75.3;C;Rom (15-25 grader);000244;Nei;06-4132;C09DA01;Ja;01.08.2018;Midlertidig utgått;Midlertidig utgått
074309;;Losartan/Hydrochlorothiazide Teva;Teva Sweden AB;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;50 mg/12,5 mg;Blisterpakning;;;100;stk;192.17;281.3;116.5;116.5;C;Rom (15-25 grader);000244;Nei;06-4132;C09DA01;Ja;01.08.2018;Midlertidig utgått;Midlertidig utgått
074312;;Retacrit;Pfizer Europe MA EEIG (1);Epoetin zeta;Injeksjonsvæske, oppløsning i ferdigfylt sprøyte;6 000 IE/0,6 ml;Ferdigfylt sprøyte med nålebeskytter;;6;0.6;ml;1983.94;2578.2;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/07/431/037;B03XA01;Ja;14.07.2016;Markedsført;Markedsført
074320;;Losartan/Hydrochlorothiazide Teva;Teva Sweden AB;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;100 mg/25 mg;Blisterpakning;;;30;stk;73.2;129.6;72.8;72.8;C;Rom (15-25 grader);000966;Nei;06-4133;C09DA01;Ja;01.08.2018;Midlertidig utgått;Midlertidig utgått
074324;;Atriance;Novartis Europharm Limited (1);Nelarabin;Infusjonsvæske, oppløsning;5 mg/ml;Hetteglass;;6;50;ml;16816.41;21477.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/07/403/001;L01BB07;Nei;23.10.2007;Midlertidig utgått;Midlertidig utgått
074331;;Losartan/Hydrochlorothiazide Teva;Teva Sweden AB;Losartankalium, Hydroklortiazid;Tablett, filmdrasjert;100 mg/25 mg;Blisterpakning;;;100;stk;244;347.4;150.2;150.2;C;Rom (15-25 grader);000966;Nei;06-4133;C09DA01;Ja;01.08.2018;Midlertidig utgått;Midlertidig utgått
074348;;Fycompa;Eisai GmbH;Perampanel;Tablett, filmdrasjert;8 mg;Blisterpakning;;;28;stk;1020.62;1337.5;0;1337.5;C;Rom (15-25 grader);;<ikke angitt>;EU/1/12/776/009;N03AX22;Ja;15.06.2013;Markedsført;Markedsført
074412;;Temozolomide Accord;Accord Healthcare  Ltd.;Temozolomid;Kapsel, hard;180 mg;Dosepose;;;5;stk;2394.84;3089.7;0;0;C;Rom (15-25 grader);001663;Nei;EU/1/10/615/033;L01AX03;Ja;15.01.2016;Markedsført;Markedsført
074488;;Fentanyl Actavis;Actavis Group PTC ehf (1);Fentanylsitrat;Injeksjonsvæske, oppløsning;50 mikrog/ml;Ampulle av glass;;10;10;ml;113.21;199.3;0;0;A;Rom (15-25 grader);001771;Nei;1995-01200;N01AH01;Nei;01.05.2012;Midlertidig utgått;Midlertidig utgått
074502;;Kogenate Bayer;Bayer AG;Koagulasjonsfaktor VIII (rekombinant);Pulver og væske til injeksjonsvæske, oppløsning;250 IE;sett;;;;;1408.58;1841;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/00/143/004;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
074546;;Mycophenolatemofetil Accord;Accord Healthcare B.V.;Mykofenolatmofetil;Tablett, filmdrasjert;500 mg;Blisterpakning;;;50;stk;288.88;404.6;404.6;404.6;C;Rom (15-25 grader);000466;Nei;07-4817;L04AA06;Ja;01.09.2018;Markedsført;Markedsført
074570;;Levitra;Orifarm AS;Vardenafil;Tablett, filmdrasjert;20 mg;Blisterpakning;;;4;stk;239.46;341.6;0;0;C;;001566;Nei;18-12417;G04BE09;Nei;25.01.2019;Har MT;Kan prisbehandles
074575;;Zanidip;Meda - Asker;Lerkanidipinhydroklorid;Tablett, filmdrasjert;10 mg;Blisterpakning;;;28;stk;42.2;90.1;63;63;C;Rom (15-25 grader);001543;Nei;1998-06653;C08CA13;Ja;01.09.2014;Markedsført;Markedsført
074592;;Propolipid;Fresenius Kabi Norge AS - Halden;Propofol;Injeksjons-/infusjonsvæske, emulsjon i ferdigfylt sprøyte;10 mg/ml;Ferdigfylt sprøyte;;1;50;ml;59.37;111.9;0;0;C;Rom (15-25 grader);001776;Nei;11-8634;N01AX10;Nei;22.07.2014;Har MT;Kan prisbehandles
074668;;Xarelto;Farmagon;Rivaroksaban;Tablett, filmdrasjert;20 mg;Blisterpakning;;;98;stk;1945.81;2517.2;0;2517.2;C;Rom (15-25 grader);001936;Nei;13-9768;B01AF01;Ja;01.06.2018;Har MT;Kan prisbehandles
074713;;Zyloric;Aspen Pharma Trading Limited;Allopurinol;Tablett;300 mg;Blisterpakning;;;100;stk;107.42;173.2;0;173.2;C;Rom (15-25 grader);000517;Nei;0000-06216;M04AA01;Ja;15.10.2010;Markedsført;Markedsført
074725;;Zyloric;Aspen Pharma Trading Limited;Allopurinol;Tablett;100 mg;Blisterpakning;;;100;stk;34.44;80.2;0;80.2;C;Rom (15-25 grader);000516;Nei;0000-05197;M04AA01;Ja;15.10.2010;Markedsført;Markedsført
074747;;Lanoxin;Aspen Pharma Trading Limited;Digoksin;Injeksjonsvæske, oppløsning;0,25 mg/ml;Ampulle;;5;2;ml;48.75;98.4;0;98.4;C;Rom (15-25 grader);;<ikke angitt>;0000-04417;C01AA05;Ja;01.01.1999;Markedsført;Markedsført
074758;;Lanoxin;Aspen Pharma Trading Limited;Digoksin;Mikstur, oppløsning;50 mikrog/ml;Flaske;;;60;ml;49.19;99;0;99;C;Rom (15-25 grader);;<ikke angitt>;0000-05549;C01AA05;Ja;01.01.1999;Markedsført;Markedsført
074781;;RescueFlow;Pharmanovia A/S;Dekstran 70, Natriumklorid;Infusjonsvæske, oppløsning;60 g/l/75 g/l;Plastpose;;12;250;ml;4625.07;5933.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;1999-08135;B05AA05;Nei;19.07.2007;Markedsført;Midlertidig utgått
074782;;Lanoxin;Aspen Pharma Trading Limited;Digoksin;Tablett;250 mikrog;Boks;;;100;stk;18.9;60.3;0;60.3;C;Rom (15-25 grader);;<ikke angitt>;0000-04418;C01AA05;Ja;01.01.1999;Markedsført;Markedsført
074804;;Irinotecan Fresenius Kabi;FRESENIUS KABI NORGE AS;Irinotekanhydrokloridtrihydrat;Konsentrat til infusjonsvæske, oppløsning;20 mg/ml;Hetteglass;;1;2;ml;570.86;764.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;08-6217;L01XX19;Nei;05.12.2017;Markedsført;Markedsført
074816;;Irinotecan Fresenius Kabi;FRESENIUS KABI NORGE AS;Irinotekanhydrokloridtrihydrat;Konsentrat til infusjonsvæske, oppløsning;20 mg/ml;Hetteglass;;1;5;ml;1412.68;1837.4;0;0;C;Rom (15-25 grader);;<ikke angitt>;08-6217;L01XX19;Nei;05.12.2017;Markedsført;Markedsført
074922;;Telfast;Sanofi-aventis Norge (3);Feksofenadinhydroklorid;Tablett, filmdrasjert;120 mg;Blisterpakning;;;30;stk;22.76;65.3;0;65.3;C;Rom (15-25 grader);001563;Nei;1996-03616;R06AX26;Ja;01.08.2008;Markedsført;Midlertidig utgått
074927;;Intuniv;Shire Pharmaceuticals Ireland Limited;Guanfacin;Depottablett;2 mg;Blisterpakning;;;28;stk;720.61;955;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1040/004;C02AC02;Nei;05.11.2015;Markedsført;Markedsført
075009;;Imurel;Aspen Pharma Trading Limited;Azatioprin;Tablett, filmdrasjert;50 mg;Blisterpakning;;;100;stk;83.56;142.8;0;142.8;C;Rom (15-25 grader);;<ikke angitt>;0000-05080;L04AX01;Ja;01.01.2016;Markedsført;Markedsført
075031;;Onbrez Breezhaler;Novartis Europharm Limited;Indakaterolmaleat;Inhalasjonspulver, hard kapsel;150 mikrog;Blisterpakning;;1;30;doser, stk;222;319.3;0;319.3;C;Rom (15-25 grader);;<ikke angitt>;EU/1/09/593/002;R03AC18;Ja;01.05.2016;Markedsført;Markedsført
075042;;Onbrez Breezhaler;Novartis Europharm Limited;Indakaterolmaleat;Inhalasjonspulver, hard kapsel;150 mikrog;Blisterpakning;;3;30;doser, stk;666;885.4;0;885.4;C;Rom (15-25 grader);;<ikke angitt>;EU/1/09/593/004;R03AC18;Ja;01.05.2016;Markedsført;Markedsført
075064;;Onbrez Breezhaler;Novartis Europharm Limited;Indakaterolmaleat;Inhalasjonspulver, hard kapsel;300 mikrog;Blisterpakning;;1;30;doser, stk;222;319.3;0;319.3;C;Rom (15-25 grader);;<ikke angitt>;EU/1/09/593/007;R03AC18;Ja;01.05.2016;Markedsført;Markedsført
075069;;Telfast;Sanofi-aventis Norge (3);Feksofenadinhydroklorid;Tablett, filmdrasjert;180 mg;Blisterpakning;;;30;stk;37.06;83.5;0;83.5;C;Rom (15-25 grader);001564;Nei;1996-03617;R06AX26;Ja;01.08.2008;Markedsført;Markedsført
075075;;Onbrez Breezhaler;Novartis Europharm Limited;Indakaterolmaleat;Inhalasjonspulver, hard kapsel;300 mikrog;Blisterpakning;;3;30;doser, stk;666;885.4;0;885.4;C;Rom (15-25 grader);;<ikke angitt>;EU/1/09/593/009;R03AC18;Ja;01.05.2016;Har MT;Kan prisbehandles
075140;;Spiolto Respimat;Boehringer Ingelheim International GmbH;Tiotropiumbromid, Olodaterol;Inhalasjonsvæske, oppløsning;2,5 mikrog/2,5 mikrog;Patron;;1;60;doser, stk;362.15;498;0;498;C;Rom (15-25 grader);002182;Nei;14-10100;R03AL06;Ja;15.07.2018;Markedsført;Markedsført
075165;;Aripiprazole Accord;Accord Healthcare  Ltd.;Aripiprazol;Tablett;15 mg;Blisterpakning, endose;;56;1;stk;800.98;1057.5;689.8;689.8;C;Rom (15-25 grader);001321;Nei;EU/1/15/1045/015;N05AX12;Ja;01.01.2019;Markedsført;Markedsført
075226;;Loperamid Mylan;Mylan AB;Loperamidhydroklorid;Kapsel, hard;2 mg;Blisterpakning, endose;;100;1;stk;52.86;103.6;0;103.6;C;Rom (15-25 grader);000051;Nei;1996-02654;A07DA03;Ja;01.07.2009;Markedsført;Markedsført
075227;;Spedra;Menarini International Operations Luxembourg S.A.;Avanafil;Tablett;100 mg;Blisterpakning;;;4;stk;141.15;216.2;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/13/841/005;G04BE10;Nei;30.03.2017;Markedsført;Markedsført
075248;;Pantoprazol Pensa;Pensa Pharma AB;Pantoprazolnatriumsesquihydrat;Enterotablett;40 mg;Blisterpakning;;;98;stk;127.93;199.4;199.4;199.4;C;Rom (15-25 grader);001420;Nei;08-6159;A02BC02;Ja;01.04.2018;Markedsført;Markedsført
075389;;Ropivacain Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Ropivakainhydrokloridmonohydrat;Injeksjonsvæske, oppløsning;10 mg/ml;Ampulle;;5;10;ml;150.71;228.4;0;0;C;Rom (15-25 grader);001703;Nei;09-6706;N01BB09;Nei;22.11.2010;Markedsført;Markedsført
075562;;Leuprorelinacetat Aurora Medical;2care4 ApS;Leuprorelinacetat;Pulver og væske til injeksjonsvæske, suspensjon i tokammersprøyte;3,75 mg;Tokammersprøyte;;1;3.75;mg;1004.53;1317;0;0;C;Rom (15-25 grader);001768;Nei;18-12467;L02AE02;Nei;25.01.2019;Har MT;Kontrollert VRS
075626;;Paclitaxel Accord;Accord Healthcare B.V.;Paklitaksel;Konsentrat til infusjonsvæske, oppløsning;6 mg/ml;Hetteglass;;1;16.7;ml;3331.27;4283.6;0;0;C;Rom (15-25 grader);000884;Nei;08-6092;L01CD01;Nei;10.01.2017;Markedsført;Markedsført
075706;;BeneFIX;Pfizer Europe MA EEIG (1);Nonakog alfa (rekombinant koagulasjonsfaktor IX );Pulver og væske til injeksjonsvæske, oppløsning;250 IE;sett;;;;;1914.28;2477;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/97/047/004;B02BD04;Nei;15.11.2009;Har MT;Kan prisbehandles
075715;;BeneFIX;Pfizer Europe MA EEIG (1);Nonakog alfa (rekombinant koagulasjonsfaktor IX );Pulver og væske til injeksjonsvæske, oppløsning;500 IE;sett;;;;;2855.31;3676.8;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/97/047/005;B02BD04;Ja;15.11.2009;Markedsført;Markedsført
075724;;BeneFIX;Pfizer Europe MA EEIG (1);Nonakog alfa (rekombinant koagulasjonsfaktor IX );Pulver og væske til injeksjonsvæske, oppløsning;1000 IE;sett;;;;;5704.52;7309.5;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/97/047/006;B02BD04;Ja;15.11.2009;Markedsført;Markedsført
075733;;BeneFIX;Pfizer Europe MA EEIG (1);Nonakog alfa (rekombinant koagulasjonsfaktor IX );Pulver og væske til injeksjonsvæske, oppløsning;2 000 IE;sett;;;;;11403.01;14575.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/97/047/007;B02BD04;Ja;15.11.2009;Markedsført;Markedsført
075843;;Lemilvo;Actavis Group PTC ehf;Aripiprazol;Tablett;5 mg;Blisterpakning;;;14;stk;201.64;293.3;197.8;197.8;C;Rom (15-25 grader);001551;Nei;14-10138;N05AX12;Ja;01.01.2019;Midlertidig utgått;Midlertidig utgått
075869;;Balance 1,5% glukose + 1,25 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Glukose, Magnesiumkloridheksahydrat, Natriumklorid, Natriumlaktat, Kalsiumkloriddihydrat;Peritonealdialysevæske;(ikke angitt);Tokammerpose sleep safe;;2;5000;ml;524;704.4;0;0;C;Rom (15-25 grader);;<ikke angitt>;2002-01087;B05DB;Nei;01.06.2017;Markedsført;Markedsført
075878;;Balance 1,5% glukose + 1,75 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Natriumklorid, Natriumlaktat, Kalsiumkloriddihydrat, Magnesiumkloridheksahydrat, Glukosemonohydrat;Peritonealdialysevæske;Balance 1,5% glukose + 1,75 mmol Ca/l;Tokammerpose sleep safe;;2;5000;ml;440;597.3;0;0;C;Rom (15-25 grader);;<ikke angitt>;2001-12052;B05DB;Nei;01.09.2017;Markedsført;Markedsført
075888;;Balance 2,3% glukose + 1,25 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Glukose, Magnesiumkloridheksahydrat, Natriumklorid, Natriumlaktat, Kalsiumkloriddihydrat;Peritonealdialysevæske;(ikke angitt);Tokammerpose sleep safe;;2;5000;ml;524;704.4;0;0;C;Rom (15-25 grader);;<ikke angitt>;2002-01088;B05DB;Nei;01.06.2017;Markedsført;Markedsført
075897;;Balance 2,3% glukose + 1,75 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Glukose, Magnesiumkloridheksahydrat, Natriumklorid, Natriumlaktat, Kalsiumkloriddihydrat;Peritonealdialysevæske;(ikke angitt);Tokammerpose sleep safe;;2;5000;ml;440;597.3;0;0;C;Rom (15-25 grader);;<ikke angitt>;2001-12053;B05DB;Nei;01.09.2017;Markedsført;Markedsført
075906;;Balance 4,25% glukose + 1,25 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Glukose, Magnesiumkloridheksahydrat, Natriumklorid, Natriumlaktat, Kalsiumkloriddihydrat;Peritonealdialysevæske;(ikke angitt);Tokammerpose sleep safe;;2;5000;ml;497;669.9;0;0;C;Rom (15-25 grader);;<ikke angitt>;2002-01089;B05DB;Nei;15.03.2018;Markedsført;Markedsført
075915;;Balance 4,25% glukose + 1,75 mmol Ca/l;Fresenius Medical Care Deutschland GmbH;Glukose, Magnesiumkloridheksahydrat, Natriumklorid, Natriumlaktat, Kalsiumkloriddihydrat;Peritonealdialysevæske;(ikke angitt);Tokammerpose sleep safe;;2;5000;ml;440;597.3;0;0;C;Rom (15-25 grader);;<ikke angitt>;2001-12054;B05DB;Nei;01.09.2017;Markedsført;Markedsført
075987;;Reminyl;Orifarm AS;Galantaminhydrobromid;Depotkapsel, hard;16 mg;Kalenderpakning;;;84;stk;1954.27;2527.9;0;2527.9;C;Rom (15-25 grader);001743;Nei;17-11727;N06DA04;Ja;28.11.2017;Markedsført;Markedsført
076024;;Januvia;Merck Sharp & Dohme B.V. (1);Sitagliptinfosfatmonohydrat;Tablett, filmdrasjert;100 mg;Blisterpakning;;;28;stk;306.45;427;0;427;C;Rom (15-25 grader);001605;Nei;EU/1/07/383/014;A10BH01;Ja;01.03.2018;Markedsført;Markedsført
076033;;Januvia;Merck Sharp & Dohme B.V. (1);Sitagliptinfosfatmonohydrat;Tablett, filmdrasjert;100 mg;Blisterpakning;;;98;stk;1072.58;1403.8;0;1403.8;C;Rom (15-25 grader);001605;Nei;EU/1/07/383/017;A10BH01;Ja;01.03.2018;Markedsført;Markedsført
076043;;Januvia;Merck Sharp & Dohme B.V. (1);Sitagliptinfosfatmonohydrat;Tablett, filmdrasjert;25 mg;Blisterpakning;;;98;stk;505.27;680.5;0;680.5;C;Rom (15-25 grader);002098;Nei;EU/1/07/383/005;A10BH01;Ja;01.03.2018;Markedsført;Markedsført
076052;;Januvia;Merck Sharp & Dohme B.V. (1);Sitagliptinfosfatmonohydrat;Tablett, filmdrasjert;50 mg;Blisterpakning;;;98;stk;505.27;680.5;0;680.5;C;Rom (15-25 grader);;<ikke angitt>;EU/1/07/383/011;A10BH01;Ja;01.03.2018;Markedsført;Markedsført
076200;;Pantoprazol SUN;Sun Pharmaceutical - Nederland;Pantoprazolnatriumsesquihydrat;Pulver til injeksjonsvæske, oppløsning;40 mg;Hetteglass;;5;40;mg;197.74;288.4;0;0;C;Rom (15-25 grader);001501;Nei;14-10291;A02BC02;Nei;01.04.2018;Markedsført;Markedsført
076203;;SmofKabiven Perifer;Fresenius Kabi Norge AS - Halden;Aminosyrer, Glukose, Fettemulsjon, Elektrolytter;Infusjonsvæske, emulsjon;(ikke angitt);Trekammerpose;;4;1448;ml;1660.71;2153.7;0;0;C;Rom (15-25 grader);;<ikke angitt>;08-6152;B05BA10;Nei;15.10.2016;Markedsført;Markedsført
076215;;Vizarsin;KRKA, d.d. Novo mesto;Sildenafilsitrat;Tablett, filmdrasjert;25 mg;Blisterpakning;;;4;stk;179.93;265.7;111.3;0;C;Rom (15-25 grader);001585;Nei;EU/1/09/551/002;G04BE03;Nei;01.08.2017;Har MT;Kan prisbehandles
076237;;Vizarsin;KRKA, d.d. Novo mesto;Sildenafilsitrat;Tablett, filmdrasjert;50 mg;Blisterpakning;;;4;stk;221.06;318.1;130.2;0;C;Rom (15-25 grader);000326;Nei;EU/1/09/551/006;G04BE03;Nei;01.08.2017;Har MT;Kan prisbehandles
076259;;Vizarsin;KRKA, d.d. Novo mesto;Sildenafilsitrat;Tablett, filmdrasjert;50 mg;Blisterpakning;;;12;stk;663.18;881.8;318.1;0;C;Rom (15-25 grader);000326;Nei;EU/1/09/551/008;G04BE03;Nei;01.08.2017;Har MT;Kan prisbehandles
076270;;Vizarsin;KRKA, d.d. Novo mesto;Sildenafilsitrat;Tablett, filmdrasjert;100 mg;Blisterpakning;;;4;stk;260.18;368;146.9;0;C;Rom (15-25 grader);000327;Nei;EU/1/09/551/010;G04BE03;Nei;01.08.2017;Har MT;Kan prisbehandles
076293;;Vizarsin;KRKA, d.d. Novo mesto;Sildenafilsitrat;Tablett, filmdrasjert;100 mg;Blisterpakning;;;12;stk;742.91;983.5;344.6;0;C;Rom (15-25 grader);000327;Nei;EU/1/09/551/012;G04BE03;Nei;01.08.2017;Har MT;Kan prisbehandles
076373;;Paclitaxel Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Paklitaksel;Konsentrat til infusjonsvæske;6 mg/ml;Hetteglass;;1;5;ml;997.38;1307.9;0;0;C;Rom (15-25 grader);;<ikke angitt>;08-5690;L01CD01;Nei;11.12.2009;Markedsført;Markedsført
076384;;Paclitaxel Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Paklitaksel;Konsentrat til infusjonsvæske;6 mg/ml;Hetteglass;;1;16.7;ml;3331.27;4283.6;0;0;C;Rom (15-25 grader);;<ikke angitt>;08-5690;L01CD01;Nei;11.12.2009;Markedsført;Markedsført
076395;;Paclitaxel Fresenius Kabi;Fresenius Kabi Norge AS - Halden;Paklitaksel;Konsentrat til infusjonsvæske;6 mg/ml;Hetteglass;;1;50;ml;9973.85;12752.9;0;0;C;Rom (15-25 grader);;<ikke angitt>;08-5690;L01CD01;Nei;11.12.2009;Markedsført;Markedsført
076442;;Pravastatin Teva;Teva Sweden AB;Pravastatinnatrium;Tablett;40 mg;Blisterpakning;;;30;stk;154.48;233.2;91.5;91.5;C;Rom (15-25 grader);000853;Nei;04-2885;C10AA03;Ja;01.10.2014;Midlertidig utgått;Midlertidig utgått
076667;;ReFacto AF;Pfizer Europe MA EEIG (1);Koagulasjonsfaktor VIII;Pulver og væske til injeksjonsvæske, oppløsning i ferdigfylt sprøyte;3 000 IE;Ferdigfylt sprøyte;;;1;stk;15914.46;20426.7;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/99/103/005;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
076680;;ReFacto AF;Pfizer Europe MA EEIG (1);Koagulasjonsfaktor VIII;Pulver og væske til injeksjonsvæske, oppløsning i ferdigfylt sprøyte;2 000 IE;Ferdigfylt sprøyte;;;1;stk;10609.64;13629.9;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/99/103/008;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
076691;;ReFacto AF;Pfizer Europe MA EEIG (1);Koagulasjonsfaktor VIII;Pulver og væske til injeksjonsvæske, oppløsning i ferdigfylt sprøyte;1 000 IE;Ferdigfylt sprøyte;;;1;stk;5313.73;6844.5;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/99/103/007;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
076702;;ReFacto AF;Pfizer Europe MA EEIG (1);Koagulasjonsfaktor VIII;Pulver og væske til injeksjonsvæske, oppløsning i ferdigfylt sprøyte;500 IE;Ferdigfylt sprøyte;;;1;stk;2674.2;3462.6;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/99/103/006;B02BD02;Ja;01.05.2017;Markedsført;Markedsført
076758;;Trandate;Orifarm AS;Labetalolhydroklorid;Injeksjonsvæske, oppløsning;5 mg/ml;Ampulle;;5;20;ml;251.88;357.4;0;357.4;C;Rom (15-25 grader);001647;Nei;09-7136, 12-8841;C07AG01;Ja;21.12.2009;Avregistrert, Markedsført;Markedsført
076763;;Neofordex;Laboratoires CTRS (1);Deksametason;Tablett;40 mg;Blisterpakning;;10;1;stk;1183.4;1545.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/15/1053/001;H02AB02;Ja;06.12.2016;Markedsført;Markedsført
076792;;Afstyla;CSL Behring GmbH (2);Lonoktokog alfa;Pulver og væske til injeksjons-/infusjonsvæske, oppløsning;1 000 IE;Hetteglass;;;;;7150;9197.2;0;0;C;Kaldt (2-8 grader);;<ikke angitt>;EU/1/16/1158/003;B02BD02;Ja;18.04.2017;Markedsført;Markedsført
076879;;Pulmicort Turbuhaler;Farmagon;Budesonid;Inhalasjonspulver;400 mikrog/dose;Inhalator;;;200;doser;396.56;541.9;0;541.9;C;Rom (15-25 grader);000747;Nei;06-4395;R03BA02;Ja;01.07.2018;Midlertidig utgått;Midlertidig utgått
077037;;Fotivda;EUSA Pharma (UK) Limited;Tivozanib;Kapsel, hard;890 mikrog;Flaske;;;21;stk;30985;39542.1;0;0;C;Rom (15-25 grader);;<ikke angitt>;EU/1/17/1215/001;L01XE34;Nei;15.05.2018;Markedsført;Markedsført
